;ActorLR;Steps;Wall_Time
330;7.672781066503376e-05;844800;1651356375.6900778
331;7.666642341064289e-05;847360;1651356377.0056608
332;7.660509436391294e-05;849920;1651356378.334733
333;7.654380897292867e-05;852480;1651356379.6552155
334;7.64825745136477e-05;855040;1651356381.0084176
335;7.642139098607004e-05;857600;1651356382.3337398
336;7.636025111423805e-05;860160;1651356383.6452618
337;7.629916217410937e-05;862720;1651356384.9392753
338;7.623812416568398e-05;865280;1651356386.2400863
339;7.617712981300429e-05;867840;1651356387.5429337
340;7.61161936679855e-05;870400;1651356388.8460464
341;7.60553011787124e-05;872960;1651356390.1486166
342;7.599445234518498e-05;875520;1651356391.534399
343;7.593366171931848e-05;878080;1651356392.8488154
344;7.587291474919766e-05;880640;1651356394.1581173
345;7.581221143482253e-05;883200;1651356395.454704
346;7.575156632810831e-05;885760;1651356396.7401364
347;7.569096487713978e-05;888320;1651356398.0298986
348;7.563040708191693e-05;890880;1651356399.3321283
349;7.556990749435499e-05;893440;1651356400.6180952
350;7.550945156253874e-05;896000;1651356401.9054875
351;7.544903928646818e-05;898560;1651356403.1906629
352;7.538868521805853e-05;901120;1651356404.4969666
353;7.532837480539456e-05;903680;1651356405.805147
354;7.526810804847628e-05;906240;1651356407.12005
355;7.52078922232613e-05;908800;1651356408.4186366
356;7.514772732974961e-05;911360;1651356409.7068403
357;7.508761336794123e-05;913920;1651356411.0144675
358;7.502754306187853e-05;916480;1651356412.306662
359;7.496751641156152e-05;919040;1651356413.670246
360;7.49075406929478e-05;921600;1651356414.9667528
361;7.484761590603739e-05;924160;1651356416.26112
362;7.478774205083027e-05;926720;1651356417.5710595
363;7.472791185136884e-05;929280;1651356418.878184
364;7.46681253076531e-05;931840;1651356420.178977
365;7.460838969564065e-05;934400;1651356421.469912
366;7.45487050153315e-05;936960;1651356422.7843435
367;7.448906399076805e-05;939520;1651356424.0874026
368;7.442947389790788e-05;942080;1651356425.3984363
369;7.436993473675102e-05;944640;1651356426.6894283
370;7.431043923133984e-05;947200;1651356427.9798756
371;7.425098738167435e-05;949760;1651356429.2805614
372;7.419158646371216e-05;952320;1651356430.5741434
373;7.413223647745326e-05;954880;1651356431.895952
374;7.407293014694005e-05;957440;1651356433.2123442
375;7.401366747217253e-05;960000;1651356434.5102618
376;7.39544557291083e-05;962560;1651356435.8989768
377;7.389529491774738e-05;965120;1651356437.217641
378;7.383617776213214e-05;967680;1651356438.5524285
379;7.37771115382202e-05;970240;1651356439.8404536
380;7.371808897005394e-05;972800;1651356441.1650794
381;7.365911733359098e-05;975360;1651356442.4765892
382;7.360018935287371e-05;977920;1651356443.7748625
383;7.354130502790213e-05;980480;1651356445.0721378
384;7.348247163463384e-05;983040;1651356446.381386
385;7.342368917306885e-05;985600;1651356447.6871138
386;7.336495036724955e-05;988160;1651356448.994828
387;7.330625521717593e-05;990720;1651356450.282951
388;7.324761099880561e-05;993280;1651356451.5786607
389;7.318901043618098e-05;995840;1651356452.8670151
390;7.313046080525964e-05;998400;1651356454.157025
391;7.3071954830084e-05;1000960;1651356455.4575794
392;7.301349978661165e-05;1003520;1651356456.9659464
393;7.295508839888498e-05;1006080;1651356458.4072537
394;7.289672794286162e-05;1008640;1651356459.83574
395;7.283841114258394e-05;1011200;1651356461.295278
396;7.278013799805194e-05;1013760;1651356462.7139287
397;7.272191578522325e-05;1016320;1651356464.1392746
398;7.266373722814023e-05;1018880;1651356465.575764
399;7.260560232680291e-05;1021440;1651356467.0192637
400;7.254751835716888e-05;1024000;1651356475.9239876
401;7.248948531923816e-05;1026560;1651356477.2609675
402;7.24314886610955e-05;1029120;1651356478.5766
403;7.237354293465614e-05;1031680;1651356479.8719742
404;7.231564813992009e-05;1034240;1651356481.1711233
405;7.225779700092971e-05;1036800;1651356482.4669201
406;7.219998951768503e-05;1039360;1651356483.7810228
407;7.214222569018602e-05;1041920;1651356485.1176517
408;7.208451279439032e-05;1044480;1651356486.4813693
409;7.20268435543403e-05;1047040;1651356487.7650468
410;7.196922524599358e-05;1049600;1651356489.0754406
411;7.191165059339255e-05;1052160;1651356490.394318
412;7.18541195965372e-05;1054720;1651356491.7115495
413;7.179663953138515e-05;1057280;1651356493.0108154
414;7.173920312197879e-05;1059840;1651356494.3323371
415;7.168181036831811e-05;1062400;1651356495.6379511
416;7.162446127040312e-05;1064960;1651356496.939575
417;7.156716310419142e-05;1067520;1651356498.2522192
418;7.150990859372541e-05;1070080;1651356499.5783002
419;7.14527050149627e-05;1072640;1651356500.8846369
420;7.139553781598806e-05;1075200;1651356502.1852746
421;7.133842154871672e-05;1077760;1651356503.505573
422;7.128134893719107e-05;1080320;1651356504.828085
423;7.122432725736871e-05;1082880;1651356506.1368847
424;7.116734923329204e-05;1085440;1651356507.4994035
425;7.111041486496106e-05;1088000;1651356508.80129
426;7.105352415237576e-05;1090560;1651356510.108499
427;7.099668437149376e-05;1093120;1651356511.4097512
428;7.093988824635744e-05;1095680;1651356512.7110624
429;7.088313577696681e-05;1098240;1651356514.017548
430;7.082642696332186e-05;1100800;1651356515.3411753
431;7.076976908138022e-05;1103360;1651356516.6424742
