;ActorLR;Steps;Wall_Time
246;9.999999747378752e-05;157440;1651185325.210284
247;9.999999747378752e-05;158080;1651185326.3781054
248;9.999999747378752e-05;158720;1651185327.6453774
249;9.999999747378752e-05;159360;1651185330.3245335
250;9.999999747378752e-05;160000;1651185331.4608846
251;9.999999747378752e-05;160640;1651185332.6418781
252;9.999999747378752e-05;161280;1651185333.7848358
253;9.999999747378752e-05;161920;1651185334.9636538
254;9.999999747378752e-05;162560;1651185336.1365373
255;9.999999747378752e-05;163200;1651185338.8876064
256;9.999999747378752e-05;163840;1651185340.065331
257;9.999999747378752e-05;164480;1651185341.2403154
258;9.999999747378752e-05;165120;1651185342.4211369
259;9.999999747378752e-05;165760;1651185343.5967486
260;9.999999747378752e-05;166400;1651185344.7830346
261;9.999999747378752e-05;167040;1651185345.961246
262;9.999999747378752e-05;167680;1651185347.135942
263;9.999999747378752e-05;168320;1651185349.9109957
264;9.999999747378752e-05;168960;1651185351.0873404
265;9.999999747378752e-05;169600;1651185352.268318
266;9.999999747378752e-05;170240;1651185353.4444249
267;9.999999747378752e-05;170880;1651185354.6158714
268;9.999999747378752e-05;171520;1651185355.776185
269;9.999999747378752e-05;172160;1651185358.5638115
270;9.999999747378752e-05;172800;1651185359.7473307
271;9.999999747378752e-05;173440;1651185360.9219325
272;9.999999747378752e-05;174080;1651185362.101956
273;9.999999747378752e-05;174720;1651185363.2331567
274;9.999999747378752e-05;175360;1651185364.3381965
275;9.999999747378752e-05;176000;1651185365.47081
276;9.999999747378752e-05;176640;1651185366.5813525
277;9.999999747378752e-05;177280;1651185369.3399737
278;9.999999747378752e-05;177920;1651185370.5178225
279;9.999999747378752e-05;178560;1651185371.692325
280;9.999999747378752e-05;179200;1651185372.8090055
281;9.999999747378752e-05;179840;1651185373.9798903
282;9.999999747378752e-05;180480;1651185375.162839
283;9.999999747378752e-05;181120;1651185376.3419256
284;9.999999747378752e-05;181760;1651185379.1006489
285;9.999999747378752e-05;182400;1651185380.1954367
286;9.999999747378752e-05;183040;1651185381.3371723
287;9.999999747378752e-05;183680;1651185382.4597938
288;9.999999747378752e-05;184320;1651185383.6163962
289;9.999999747378752e-05;184960;1651185384.6997826
290;9.999999747378752e-05;185600;1651185385.8663006
291;9.999999747378752e-05;186240;1651185386.9848409
292;9.999999747378752e-05;186880;1651185389.75671
293;9.999999747378752e-05;187520;1651185390.9337165
294;9.999999747378752e-05;188160;1651185392.1039803
295;9.999999747378752e-05;188800;1651185393.2709394
296;9.999999747378752e-05;189440;1651185394.3792508
297;9.999999747378752e-05;190080;1651185395.5483732
298;9.999999747378752e-05;190720;1651185397.127945
299;9.999999747378752e-05;191360;1651185399.4081366
300;9.999999747378752e-05;192000;1651185445.8144696
301;9.999999747378752e-05;192640;1651185446.9922626
302;9.999999747378752e-05;193280;1651185448.1670327
303;9.999999747378752e-05;193920;1651185449.3480456
304;9.999999747378752e-05;194560;1651185450.5283468
305;9.999999747378752e-05;195200;1651185453.3059263
306;9.999999747378752e-05;195840;1651185454.4829743
307;9.999999747378752e-05;196480;1651185455.6596274
308;9.999999747378752e-05;197120;1651185456.8400285
309;9.999999747378752e-05;197760;1651185458.0188568
310;9.999999747378752e-05;198400;1651185459.1917374
311;9.999999747378752e-05;199040;1651185460.3789299
312;9.999999747378752e-05;199680;1651185461.5670807
313;9.999999747378752e-05;200320;1651185462.9302793
314;9.999999747378752e-05;200960;1651185465.488673
315;9.999999747378752e-05;201600;1651185466.6633651
316;9.999999747378752e-05;202240;1651185467.794543
317;9.999999747378752e-05;202880;1651185468.9045906
318;9.999999747378752e-05;203520;1651185470.0771406
319;9.999999747378752e-05;204160;1651185471.2147043
320;9.999999747378752e-05;204800;1651185473.9953516
321;9.999999747378752e-05;205440;1651185475.170159
322;9.999999747378752e-05;206080;1651185476.3262305
323;9.999999747378752e-05;206720;1651185477.4951491
324;9.999999747378752e-05;207360;1651185478.665748
325;9.999999747378752e-05;208000;1651185479.8428898
326;9.999999747378752e-05;208640;1651185481.0387788
327;9.999999747378752e-05;209280;1651185482.2184474
328;9.999999747378752e-05;209920;1651185484.9875224
329;9.999999747378752e-05;210560;1651185486.1617315
330;9.999999747378752e-05;211200;1651185487.3357975
331;9.999999747378752e-05;211840;1651185488.5122502
332;9.999999747378752e-05;212480;1651185489.6691468
333;9.999999747378752e-05;213120;1651185490.8459759
334;9.999999747378752e-05;213760;1651185493.6254442
335;9.999999747378752e-05;214400;1651185494.8045402
336;9.999999747378752e-05;215040;1651185495.9734051
337;9.999999747378752e-05;215680;1651185497.1421916
338;9.999999747378752e-05;216320;1651185498.321928
339;9.999999747378752e-05;216960;1651185499.4886374
340;9.999999747378752e-05;217600;1651185500.6007
341;9.999999747378752e-05;218240;1651185501.7810793
342;9.999999747378752e-05;218880;1651185504.5518403
343;9.999999747378752e-05;219520;1651185505.7062273
344;9.999999747378752e-05;220160;1651185506.8640645
345;9.999999747378752e-05;220800;1651185508.0426488
346;9.999999747378752e-05;221440;1651185509.1953905
347;9.999999747378752e-05;222080;1651185510.366002
348;9.999999747378752e-05;222720;1651185513.119693
349;9.999999747378752e-05;223360;1651185514.2976937
350;9.999999747378752e-05;224000;1651185515.4650466
351;9.999999747378752e-05;224640;1651185516.6439328
352;9.999999747378752e-05;225280;1651185517.7737253
353;9.999999747378752e-05;225920;1651185518.9189079
354;9.999999747378752e-05;226560;1651185520.0951638
355;9.999999747378752e-05;227200;1651185521.2330937
356;9.999999747378752e-05;227840;1651185522.510113
357;9.999999747378752e-05;228480;1651185525.1617167
358;9.999999747378752e-05;229120;1651185526.3423226
359;9.999999747378752e-05;229760;1651185527.5058992
360;9.999999747378752e-05;230400;1651185528.667102
361;9.999999747378752e-05;231040;1651185529.8251092
362;9.999999747378752e-05;231680;1651185531.7580502
363;9.999999747378752e-05;232320;1651185533.7317407
364;9.999999747378752e-05;232960;1651185534.8872313
365;9.999999747378752e-05;233600;1651185535.9907541
366;9.999999747378752e-05;234240;1651185537.1486998
367;9.999999747378752e-05;234880;1651185538.2629488
368;9.999999747378752e-05;235520;1651185539.4211686
369;9.999999747378752e-05;236160;1651185540.539858
370;9.999999747378752e-05;236800;1651185541.6893036
371;9.999999747378752e-05;237440;1651185544.4233959
372;9.999999747378752e-05;238080;1651185545.601851
373;9.999999747378752e-05;238720;1651185546.7820234
374;9.999999747378752e-05;239360;1651185547.9680269
375;9.999999747378752e-05;240000;1651185549.1395528
376;9.999999747378752e-05;240640;1651185550.2958148
377;9.999999747378752e-05;241280;1651185553.0746887
378;9.999999747378752e-05;241920;1651185554.1988385
379;9.999999747378752e-05;242560;1651185555.353733
380;9.999999747378752e-05;243200;1651185556.4813728
381;9.999999747378752e-05;243840;1651185557.6468089
382;9.999999747378752e-05;244480;1651185558.8258898
383;9.999999747378752e-05;245120;1651185560.003472
384;9.999999747378752e-05;245760;1651185561.18492
385;9.999999747378752e-05;246400;1651185563.141368
386;9.999999747378752e-05;247040;1651185565.1164565
387;9.999999747378752e-05;247680;1651185566.280582
388;9.999999747378752e-05;248320;1651185567.4364958
389;9.999999747378752e-05;248960;1651185568.6146946
390;9.999999747378752e-05;249600;1651185569.7644327
391;9.999999747378752e-05;250240;1651185572.295151
392;9.999999747378752e-05;250880;1651185573.6804323
393;9.999999747378752e-05;251520;1651185574.863008
394;9.999999747378752e-05;252160;1651185576.0383744
395;9.999999747378752e-05;252800;1651185577.2131846
396;9.999999747378752e-05;253440;1651185578.391524
397;9.999999747378752e-05;254080;1651185579.5511456
398;9.999999747378752e-05;254720;1651185580.7263606
399;9.999999747378752e-05;255360;1651185581.904699
400;9.999999747378752e-05;256000;1651185629.8592744
401;9.999999747378752e-05;256640;1651185631.0311706
402;9.999999747378752e-05;257280;1651185632.2141826
403;9.999999747378752e-05;257920;1651185633.3869545
404;9.999999747378752e-05;258560;1651185634.5657055
405;9.999999747378752e-05;259200;1651185635.745602
406;9.999999747378752e-05;259840;1651185636.9089034
407;9.999999747378752e-05;260480;1651185639.692859
408;9.999999747378752e-05;261120;1651185640.8758364
409;9.999999747378752e-05;261760;1651185642.0502098
410;9.999999747378752e-05;262400;1651185643.2314222
411;9.999999747378752e-05;263040;1651185644.4080021
412;9.999999747378752e-05;263680;1651185645.5802503
413;9.999999747378752e-05;264320;1651185648.3462744
414;9.999999747378752e-05;264960;1651185649.5069458
415;9.999999747378752e-05;265600;1651185650.6810925
416;9.999999747378752e-05;266240;1651185651.855989
417;9.999999747378752e-05;266880;1651185653.028363
418;9.999999747378752e-05;267520;1651185654.2116401
419;9.999999747378752e-05;268160;1651185655.390129
420;9.999999747378752e-05;268800;1651185656.5668206
421;9.999999747378752e-05;269440;1651185659.3497536
422;9.999999747378752e-05;270080;1651185660.5022728
423;9.999999747378752e-05;270720;1651185661.6599233
424;9.999999747378752e-05;271360;1651185662.791615
425;9.999999747378752e-05;272000;1651185663.9766347
426;9.999999747378752e-05;272640;1651185665.1511996
427;9.999999747378752e-05;273280;1651185667.9240456
428;9.999999747378752e-05;273920;1651185669.107696
429;9.999999747378752e-05;274560;1651185670.284013
430;9.999999747378752e-05;275200;1651185671.4428723
431;9.999999747378752e-05;275840;1651185672.5844598
432;9.999999747378752e-05;276480;1651185673.7630475
433;9.999999747378752e-05;277120;1651185674.8738217
434;9.999999747378752e-05;277760;1651185676.0517304
435;9.999999747378752e-05;278400;1651185678.795091
436;9.999999747378752e-05;279040;1651185679.9732676
437;9.999999747378752e-05;279680;1651185681.1462753
438;9.999999747378752e-05;280320;1651185682.3222494
439;9.999999747378752e-05;280960;1651185683.4670353
440;9.999999747378752e-05;281600;1651185684.6232193
441;9.999999747378752e-05;282240;1651185685.7532442
442;9.999999747378752e-05;282880;1651185688.485245
443;9.999999747378752e-05;283520;1651185689.6181738
444;9.999999747378752e-05;284160;1651185690.781485
445;9.999999747378752e-05;284800;1651185691.9609149
446;9.999999747378752e-05;285440;1651185693.0947495
447;9.999999747378752e-05;286080;1651185694.2688022
448;9.999999747378752e-05;286720;1651185695.4426186
449;9.999999747378752e-05;287360;1651185696.6174512
450;9.999999747378752e-05;288000;1651185699.3475955
451;9.999999747378752e-05;288640;1651185700.4893897
452;9.999999747378752e-05;289280;1651185701.615859
453;9.999999747378752e-05;289920;1651185702.7899153
454;9.999999747378752e-05;290560;1651185703.8995655
455;9.999999747378752e-05;291200;1651185705.0733519
456;9.999999747378752e-05;291840;1651185707.8476763
457;9.999999747378752e-05;292480;1651185708.9856732
458;9.999999747378752e-05;293120;1651185710.1563234
459;9.999999747378752e-05;293760;1651185711.3312206
460;9.999999747378752e-05;294400;1651185712.462457
461;9.999999747378752e-05;295040;1651185713.600208
